muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre libre,dioxido de azufre total,pH,sulfatos,calidad
346,8.5,0.17,0.31,1.0,0.024,13.0,91.0,2.79,0.37,5
347,6.8,0.28,0.36,1.6,0.04,25.0,87.0,3.23,0.66,6
348,5.4,0.29,0.38,1.2,0.029,31.0,132.0,3.28,0.36,6
349,7.0,0.45,0.34,19.8,0.04,12.0,67.0,3.07,0.38,6
350,10.4,0.55,0.23,2.7,0.091,18.0,48.0,3.22,0.64,6
351,6.0,0.19,0.37,9.7,0.032,17.0,50.0,3.08,0.66,6
352,5.7,0.15,0.28,3.7,0.045,57.0,151.0,3.22,0.27,6
353,6.9,0.37,0.28,13.8,0.031,34.0,137.0,3.1,0.37,6
354,7.7,0.46,0.18,3.3,0.054,18.0,143.0,3.12,0.51,6
355,7.0,0.69,0.07,2.5,0.091,15.0,21.0,3.38,0.6,6
356,10.6,1.02,0.43,2.9,0.076,26.0,88.0,3.08,0.57,6
357,6.6,0.32,0.36,8.0,0.047,57.0,168.0,3.15,0.46,5
358,7.4,0.13,0.39,4.7,0.042,36.0,137.0,3.36,0.56,7
359,7.0,0.24,0.3,4.2,0.04,41.0,213.0,3.28,0.49,6
360,7.2,0.22,0.49,1.0,0.045,34.0,140.0,3.05,0.34,6
361,6.8,0.25,0.34,4.7,0.031,34.0,134.0,3.21,0.38,6
362,7.5,0.6,0.03,1.8,0.095,25.0,99.0,3.35,0.54,5
363,5.8,0.19,0.25,10.8,0.042,33.0,124.0,3.22,0.41,6
364,5.2,0.16,0.34,0.8,0.029,26.0,77.0,3.25,0.51,6
365,5.8,0.54,0.0,1.4,0.033,40.0,107.0,3.26,0.35,5
366,6.4,0.24,0.32,0.95,0.041,23.0,131.0,3.25,0.35,5
367,6.8,0.34,0.44,6.6,0.052,28.0,156.0,3.14,0.41,5
368,6.2,0.3,0.17,2.8,0.04,24.0,125.0,3.01,0.46,5
369,7.7,0.43,1.0,19.95,0.032,42.0,164.0,3.29,0.5,6
370,5.8,0.18,0.37,1.2,0.036,19.0,74.0,3.09,0.49,7
371,4.8,0.26,0.23,10.6,0.034,23.0,111.0,3.46,0.28,7
372,6.1,0.33,0.3,3.0,0.036,30.0,124.0,3.31,0.4,7
373,8.7,0.54,0.26,2.5,0.097,7.0,31.0,3.27,0.6,6
374,5.8,0.2,0.3,1.5,0.031,21.0,57.0,3.44,0.55,6
375,8.1,0.785,0.52,2.0,0.122,37.0,153.0,3.21,0.69,5
376,7.9,0.35,0.36,1.6,0.038,11.0,124.0,3.25,0.48,5
377,7.7,0.61,0.18,2.4,0.083,6.0,20.0,3.29,0.6,6
378,6.5,0.23,0.33,13.8,0.042,25.0,139.0,3.35,0.56,6
379,7.4,0.14,0.3,1.3,0.033,25.0,91.0,3.53,0.39,6
380,6.4,0.22,0.3,11.2,0.046,53.0,149.0,3.21,0.34,5
381,6.8,0.19,0.33,4.9,0.047,42.0,130.0,3.12,0.56,6
382,7.7,0.18,0.34,2.7,0.066,15.0,58.0,3.37,0.78,6
383,10.0,0.48,0.24,2.7,0.102,13.0,32.0,3.28,0.56,6
384,5.6,0.27,0.37,0.9,0.025,11.0,49.0,3.29,0.33,6
385,6.8,0.775,0.0,3.0,0.102,8.0,23.0,3.45,0.56,5
386,7.4,0.31,0.26,8.6,0.048,47.0,206.0,3.26,0.36,5
387,6.6,0.735,0.02,7.9,0.122,68.0,124.0,3.47,0.53,5
388,6.2,0.36,0.27,3.2,0.032,13.0,73.0,2.9,0.69,7
389,4.8,0.33,0.0,6.5,0.028,34.0,163.0,3.35,0.61,5
390,6.8,0.3,0.33,12.8,0.041,60.0,168.0,3.1,0.56,5
391,7.6,0.36,0.48,13.5,0.038,44.0,116.0,3.04,0.48,5
392,6.6,0.32,0.26,4.6,0.031,26.0,120.0,3.4,0.73,7
393,8.3,0.16,0.37,7.9,0.025,38.0,107.0,2.93,0.37,6
394,6.3,0.31,0.3,10.0,0.046,49.0,212.0,3.74,0.55,6
395,6.4,0.25,0.3,5.5,0.038,15.0,129.0,3.14,0.49,6
396,7.1,0.6,0.0,1.8,0.074,16.0,34.0,3.47,0.7,6
397,5.8,0.15,0.28,0.8,0.037,43.0,127.0,3.24,0.51,5
398,7.1,0.43,0.61,11.8,0.045,54.0,155.0,3.11,0.45,5
399,12.0,0.63,0.5,1.4,0.071,6.0,26.0,3.07,0.6,4
400,9.6,0.56,0.23,3.4,0.102,37.0,92.0,3.3,0.65,5
401,5.7,0.18,0.36,1.2,0.046,9.0,71.0,3.7,0.68,7
402,8.3,0.26,0.31,2.0,0.029,14.0,141.0,2.95,0.77,6
403,6.6,0.26,0.21,2.9,0.026,48.0,126.0,3.22,0.38,7
404,6.1,0.22,0.23,3.1,0.052,15.0,104.0,3.14,0.42,5
405,12.7,0.6,0.49,2.8,0.075,5.0,19.0,3.14,0.57,5
406,11.5,0.18,0.51,4.0,0.104,4.0,23.0,3.28,0.97,6
407,6.3,0.2,0.3,5.9,0.034,35.0,152.0,3.47,0.4,6
408,8.9,0.48,0.24,2.85,0.094,35.0,106.0,3.1,0.53,5
409,8.5,0.25,0.31,2.8,0.032,11.0,61.0,3.06,0.44,6
410,7.4,0.24,0.42,14.0,0.066,48.0,198.0,2.89,0.42,6
411,8.9,0.33,0.32,1.5,0.047,11.0,200.0,3.19,0.46,5
412,8.6,0.23,0.46,1.0,0.054,9.0,72.0,2.95,0.49,6
413,6.9,0.54,0.04,3.0,0.077,7.0,27.0,3.69,0.91,6
414,6.8,0.815,0.0,1.2,0.267,16.0,29.0,3.32,0.51,3
415,6.0,0.29,0.2,12.6,0.045,45.0,187.0,3.33,0.42,5
416,7.7,0.34,0.3,8.0,0.048,25.0,192.0,2.97,0.47,5
417,7.1,0.23,0.3,2.6,0.034,62.0,148.0,3.03,0.56,7
418,6.2,0.25,0.42,8.0,0.049,53.0,206.0,3.16,0.47,6
419,7.4,0.31,0.74,10.7,0.039,51.0,147.0,3.02,0.43,5
420,5.4,0.205,0.16,12.55,0.051,31.0,115.0,3.4,0.38,6
421,7.4,0.53,0.12,1.9,0.165,4.0,12.0,3.26,0.86,5
422,6.6,0.17,0.28,1.1,0.034,55.0,108.0,3.0,0.52,7
423,6.4,0.24,0.49,5.8,0.053,25.0,120.0,3.01,0.98,6
424,6.0,0.28,0.52,6.2,0.028,37.0,104.0,3.28,0.51,7
425,11.9,0.58,0.58,1.9,0.071,5.0,18.0,3.09,0.63,6
426,7.0,0.51,0.09,2.1,0.062,4.0,9.0,3.35,0.54,5
427,7.5,0.38,0.57,2.3,0.106,5.0,12.0,3.36,0.55,6
428,8.5,0.28,0.34,13.8,0.041,32.0,161.0,3.13,0.4,6
429,7.3,0.26,0.33,11.8,0.057,48.0,127.0,3.1,0.55,6
430,7.0,0.14,0.41,0.9,0.037,22.0,95.0,3.25,0.43,6
431,6.3,0.35,0.26,17.6,0.061,59.0,198.0,3.11,0.49,5
432,9.0,0.785,0.24,1.7,0.078,10.0,21.0,3.29,0.67,5
433,6.1,0.32,0.25,1.8,0.086,5.0,32.0,3.36,0.44,5
434,7.5,0.35,0.48,12.4,0.056,61.0,176.5,2.97,0.52,5
435,8.3,0.16,0.48,1.7,0.057,31.0,98.0,3.15,0.41,6
436,6.4,0.15,0.4,1.3,0.053,61.0,146.0,3.17,0.68,6
437,6.5,0.4,0.1,2.0,0.076,30.0,47.0,3.36,0.48,6
438,7.2,0.25,0.28,14.4,0.055,55.0,205.0,3.12,0.38,7
439,9.7,0.24,0.49,4.9,0.032,3.0,18.0,2.85,0.54,6
440,4.4,0.54,0.09,5.1,0.038,52.0,97.0,3.41,0.4,7
441,11.9,0.695,0.53,3.4,0.128,7.0,21.0,3.17,0.84,7
442,6.0,0.51,0.0,2.1,0.064,40.0,54.0,3.54,0.93,6
443,6.4,0.26,0.26,1.1,0.052,22.0,176.0,3.09,0.54,5
444,6.8,0.15,0.41,12.9,0.044,79.5,183.0,3.24,0.78,6
445,5.2,0.38,0.26,7.7,0.053,20.0,103.0,3.27,0.45,6
446,7.3,0.19,0.27,13.9,0.057,45.0,155.0,2.94,0.41,8
447,13.2,0.46,0.52,2.2,0.071,12.0,35.0,3.1,0.56,6
448,8.3,0.53,0.0,1.4,0.07,6.0,14.0,3.25,0.64,6
449,7.7,0.28,0.35,15.3,0.056,31.0,117.0,3.27,0.5,5
450,8.1,0.26,0.3,7.8,0.049,39.0,152.0,2.99,0.58,6
451,7.7,0.2,0.44,13.9,0.05,44.0,130.0,3.11,0.48,6
452,6.7,0.64,0.23,2.1,0.08,11.0,119.0,3.36,0.7,5
453,8.3,0.22,0.38,14.8,0.054,32.0,126.0,3.22,0.5,5
454,7.2,0.19,0.27,11.2,0.061,46.0,149.0,2.99,0.59,6
455,6.5,0.36,0.28,3.2,0.037,29.0,119.0,3.25,0.65,8
456,5.7,0.28,0.28,2.2,0.019,15.0,65.0,3.06,0.52,6
457,7.2,0.31,0.35,7.2,0.046,45.0,178.0,3.14,0.53,5
458,7.1,0.71,0.0,1.9,0.08,14.0,35.0,3.47,0.55,5
459,8.4,0.27,0.3,2.2,0.037,36.0,129.0,2.89,0.3,6
460,5.8,0.3,0.23,1.5,0.034,37.0,121.0,2.96,0.34,6
461,7.0,0.35,0.3,6.5,0.028,27.0,87.0,3.4,0.42,7
462,7.0,0.805,0.0,2.5,0.068,7.0,20.0,3.48,0.56,5
463,6.3,0.13,0.42,1.1,0.043,63.0,146.0,3.13,0.72,7
464,5.8,0.2,0.16,1.4,0.042,44.0,99.0,3.23,0.37,6
465,6.5,0.18,0.34,1.6,0.04,43.0,148.0,3.32,0.59,8
466,5.6,0.185,0.49,1.1,0.03,28.0,117.0,3.55,0.45,6
467,13.2,0.46,0.52,2.2,0.071,12.0,35.0,3.1,0.56,6
468,5.8,0.38,0.26,1.1,0.058,20.0,140.0,3.27,0.43,6
469,7.4,0.19,0.3,12.8,0.053,48.5,212.0,3.14,0.49,7
470,8.9,0.22,0.48,1.8,0.077,29.0,60.0,3.39,0.53,6
471,6.6,0.3,0.74,4.6,0.041,36.0,159.0,3.21,0.45,5
472,6.8,0.25,0.3,11.8,0.043,53.0,133.0,3.03,0.58,6
473,6.6,0.33,0.4,2.65,0.041,35.0,86.0,3.11,0.39,7
474,6.3,0.17,0.32,1.0,0.04,39.0,118.0,3.31,0.4,8
475,6.9,0.34,0.74,11.2,0.069,44.0,150.0,3.0,0.81,5
476,7.8,0.43,0.32,2.8,0.08,29.0,58.0,3.31,0.64,5
477,6.7,0.28,0.31,7.4,0.041,7.0,81.0,3.04,0.47,8
478,8.1,0.12,0.49,1.2,0.042,43.0,160.0,3.13,0.48,6
479,6.8,0.25,0.24,4.55,0.053,41.0,211.0,3.37,0.67,6
480,7.2,0.34,0.24,2.0,0.071,30.0,52.0,3.44,0.58,5
481,7.3,0.29,0.37,8.3,0.044,45.0,227.0,3.12,0.47,5
482,6.9,0.2,0.41,1.1,0.06,36.0,104.0,2.99,0.39,5
483,5.8,0.61,0.01,8.4,0.041,31.0,104.0,3.26,0.72,7
484,6.1,0.6,0.12,1.8,0.05,11.0,76.0,3.42,0.48,4
485,7.5,0.38,0.57,2.3,0.106,5.0,12.0,3.36,0.55,6
486,5.7,0.23,0.28,9.65,0.025,26.0,121.0,3.28,0.38,6
487,8.8,0.52,0.34,2.7,0.087,24.0,122.0,3.26,0.61,5
488,7.4,0.19,0.3,12.8,0.053,48.5,229.0,3.14,0.49,7
489,8.9,0.48,0.53,4.0,0.101,3.0,10.0,3.21,0.59,7
490,7.1,0.36,0.56,1.3,0.046,25.0,102.0,3.24,0.33,6
491,6.1,0.24,0.25,1.6,0.044,24.0,115.0,3.39,0.59,6
492,6.1,0.32,0.24,1.5,0.036,38.0,124.0,3.29,0.42,7
493,7.1,0.26,0.3,2.0,0.031,13.0,128.0,3.19,0.49,5
494,7.2,0.24,0.27,11.4,0.034,40.0,174.0,3.2,0.44,5
495,5.6,0.35,0.37,1.0,0.038,6.0,72.0,3.37,0.34,5
496,7.1,0.6,0.01,2.3,0.079,24.0,37.0,3.4,0.61,6
497,6.8,0.68,0.21,2.1,0.07,9.0,23.0,3.38,0.6,5
498,7.6,0.74,0.0,1.9,0.1,6.0,12.0,3.36,0.59,5
499,6.8,0.15,0.41,12.9,0.044,79.5,183.0,3.24,0.78,6
500,6.9,0.75,0.13,6.3,0.036,19.0,50.0,3.09,0.25,4
501,7.6,0.47,0.49,13.0,0.239,42.0,220.0,2.96,0.51,5
502,7.7,0.835,0.0,2.6,0.081,6.0,14.0,3.3,0.52,5
503,9.0,0.43,0.3,1.5,0.05,7.0,175.0,3.11,0.45,4
504,5.7,0.245,0.33,1.1,0.049,28.0,150.0,3.13,0.42,5
505,8.8,0.3,0.38,2.3,0.06,19.0,72.0,3.39,0.72,6
506,7.8,0.53,0.01,1.6,0.077,3.0,19.0,3.16,0.46,5
507,11.4,0.36,0.69,2.1,0.09,6.0,21.0,3.17,0.62,6
508,7.7,0.28,0.24,2.4,0.044,29.0,157.0,3.27,0.56,6
509,7.0,0.44,0.24,12.1,0.056,68.0,210.0,3.05,0.5,5
510,6.5,0.29,0.52,7.9,0.049,35.0,192.0,3.16,0.51,6
511,7.1,0.29,0.28,9.3,0.048,50.0,141.0,3.13,0.49,6
512,7.7,0.57,0.21,1.5,0.069,4.0,9.0,3.16,0.54,6
513,7.6,0.27,0.24,3.8,0.058,19.0,115.0,3.15,0.45,5
514,7.1,0.23,0.39,13.7,0.058,26.0,172.0,2.9,0.46,6
515,6.1,0.24,0.32,9.0,0.031,41.0,134.0,3.25,0.26,7
516,7.6,0.22,0.28,12.0,0.056,68.0,143.0,2.99,0.3,6
517,7.7,0.43,0.37,10.0,0.169,22.0,210.0,3.02,0.64,5
518,6.4,0.29,0.21,9.65,0.041,36.0,119.0,2.99,0.34,6
519,6.6,0.2,0.32,1.1,0.039,25.0,78.0,3.39,0.54,7
520,5.3,0.16,0.39,1.0,0.028,40.0,101.0,3.57,0.59,6
521,7.5,0.28,0.33,7.7,0.048,42.0,180.0,3.37,0.59,6
522,7.2,0.38,0.3,1.8,0.073,31.0,70.0,3.42,0.59,6
523,6.8,0.18,0.3,12.8,0.062,19.0,171.0,3.0,0.52,7
524,7.4,0.27,0.49,1.1,0.037,33.0,156.0,3.15,0.54,6
525,6.3,0.27,0.23,2.9,0.047,13.0,100.0,3.28,0.43,5
526,6.5,0.17,0.31,1.5,0.041,34.0,121.0,3.06,0.46,6
527,7.4,0.2,0.35,2.1,0.038,30.0,116.0,3.49,0.77,7
528,7.1,0.34,0.28,2.0,0.082,31.0,68.0,3.45,0.48,5
529,7.0,0.27,0.36,20.7,0.045,45.0,170.0,3.0,0.45,6
530,9.1,0.765,0.04,1.6,0.078,4.0,14.0,3.29,0.54,4
531,7.0,0.685,0.0,1.9,0.099,9.0,22.0,3.34,0.6,5
532,6.8,0.31,0.3,8.0,0.028,33.0,122.0,3.13,0.63,7
533,7.1,0.28,0.19,7.8,0.04,48.0,184.0,3.16,0.5,5
534,8.8,0.34,0.33,9.7,0.036,46.0,172.0,3.08,0.4,5
535,5.0,0.74,0.0,1.2,0.041,16.0,46.0,4.01,0.59,6
536,6.3,0.3,0.2,3.7,0.039,34.0,132.0,3.0,0.38,5
537,7.3,0.815,0.09,11.4,0.044,45.0,204.0,3.15,0.46,5
538,6.6,0.2,0.27,10.9,0.038,29.0,130.0,3.11,0.44,7
539,7.0,0.11,0.32,4.6,0.057,59.0,144.0,3.55,0.44,7
540,7.2,0.37,0.32,2.0,0.062,15.0,28.0,3.23,0.73,7
541,12.5,0.37,0.55,2.6,0.083,25.0,68.0,3.15,0.82,6
542,5.6,0.34,0.25,2.5,0.046,47.0,182.0,3.21,0.4,5
543,7.7,0.3,0.42,14.3,0.045,45.0,213.0,3.18,0.63,5
544,6.8,0.16,0.29,10.4,0.046,59.0,143.0,3.2,0.4,6
545,7.9,0.18,0.33,1.2,0.033,20.0,72.0,3.12,0.38,7
546,6.8,0.25,0.24,1.6,0.045,39.0,164.0,3.53,0.58,5
547,6.8,0.63,0.04,1.3,0.058,25.0,133.0,3.17,0.39,4
548,7.9,0.4,0.29,1.8,0.157,1.0,44.0,3.3,0.92,6
549,7.5,0.19,0.49,1.6,0.047,42.0,140.0,3.4,0.47,6
550,6.2,0.23,0.36,17.2,0.039,37.0,130.0,3.23,0.43,6
551,7.0,0.15,0.38,15.3,0.045,54.0,120.0,3.18,0.42,6
552,8.0,0.39,0.3,1.9,0.074,32.0,84.0,3.39,0.61,5
553,8.3,0.54,0.24,3.4,0.076,16.0,112.0,3.27,0.61,5
554,6.8,0.19,0.36,1.9,0.035,30.0,96.0,3.15,0.54,7
555,7.0,0.15,0.28,14.7,0.051,29.0,149.0,2.96,0.39,7
556,7.6,0.2,0.3,14.2,0.056,53.0,212.5,3.14,0.46,8
557,8.8,0.45,0.43,1.4,0.076,12.0,21.0,3.21,0.75,6
558,8.3,0.625,0.2,1.5,0.08,27.0,119.0,3.16,1.12,4
559,6.9,0.67,0.06,2.1,0.08,8.0,33.0,3.68,0.71,5
560,6.2,0.25,0.44,15.8,0.057,39.0,167.0,3.14,0.51,5
561,6.2,0.36,0.45,10.4,0.06,22.0,184.0,3.31,0.56,6
562,4.4,0.46,0.1,2.8,0.024,31.0,111.0,3.48,0.34,6
563,6.9,1.09,0.06,2.1,0.061,12.0,31.0,3.51,0.43,4
564,7.4,0.53,0.26,2.0,0.101,16.0,72.0,3.15,0.57,5
565,6.9,0.63,0.02,1.9,0.078,18.0,30.0,3.4,0.75,5
566,6.2,0.38,0.18,7.4,0.095,28.0,195.0,3.53,0.71,4
567,7.1,0.26,0.32,16.2,0.044,31.0,170.0,3.17,0.37,5
568,6.3,0.19,0.32,2.8,0.046,18.0,80.0,2.92,0.47,6
569,7.6,0.51,0.15,2.8,0.11,33.0,73.0,3.17,0.63,6
570,4.9,0.335,0.14,1.3,0.036,69.0,168.0,3.47,0.46,5
571,6.0,0.28,0.22,12.15,0.048,42.0,163.0,3.2,0.46,5
572,6.8,0.53,0.35,3.8,0.034,26.0,109.0,3.26,0.57,8
573,6.2,0.25,0.54,7.0,0.046,58.0,176.0,3.19,0.7,5
574,6.9,0.3,0.3,10.55,0.037,4.0,28.0,3.07,0.32,6
575,5.5,0.31,0.29,3.0,0.027,16.0,102.0,3.23,0.56,6
576,7.3,0.17,0.24,8.1,0.121,32.0,162.0,3.17,0.38,8
577,7.0,0.24,0.24,1.8,0.047,29.0,91.0,3.3,0.43,6
578,8.6,0.23,0.25,11.3,0.031,13.0,96.0,3.11,0.4,5
579,7.1,0.755,0.15,1.8,0.107,20.0,84.0,3.19,0.5,5
580,6.2,0.31,0.26,4.8,0.037,36.0,148.0,3.21,0.41,6
581,5.4,0.415,0.19,1.6,0.039,27.0,88.0,3.54,0.41,7
582,7.9,0.21,0.39,2.0,0.057,21.0,138.0,3.05,0.52,5
583,7.4,0.66,0.0,1.8,0.075,13.0,40.0,3.51,0.56,5
584,7.7,0.3,0.34,1.2,0.048,4.0,119.0,3.18,0.34,6
585,8.7,0.22,0.42,2.3,0.053,27.0,114.0,2.99,0.43,5
586,9.1,0.21,0.37,1.6,0.067,6.0,10.0,3.23,0.58,7
587,7.2,0.23,0.39,14.2,0.058,49.0,192.0,2.98,0.48,7
588,7.3,0.28,0.42,14.4,0.04,49.0,173.0,3.28,0.82,7
589,8.8,0.36,0.44,1.9,0.04,9.0,121.0,3.19,0.48,6
590,6.1,0.6,0.0,1.3,0.042,24.0,79.0,3.31,0.38,4
591,5.6,0.31,0.78,13.9,0.074,23.0,92.0,3.39,0.48,6
592,7.1,0.31,0.17,1.0,0.042,21.0,144.0,3.13,0.4,5
593,7.6,0.32,0.58,16.75,0.05,43.0,163.0,3.15,0.54,5
594,6.5,0.3,0.27,4.0,0.038,37.0,97.0,3.2,0.6,8
595,9.0,0.245,0.38,5.9,0.045,52.0,159.0,2.93,0.35,6
596,7.5,0.57,0.02,2.6,0.077,11.0,35.0,3.36,0.62,6
597,5.3,0.585,0.07,7.1,0.044,34.0,145.0,3.34,0.57,6
598,6.8,0.25,0.34,14.0,0.032,47.0,133.0,3.37,0.5,7
599,8.8,0.48,0.41,3.3,0.092,26.0,52.0,3.31,0.53,6
600,10.0,0.44,0.49,2.7,0.077,11.0,19.0,3.23,0.63,7
601,8.2,0.18,0.31,11.8,0.039,96.0,249.0,3.07,0.52,6
602,6.8,0.27,0.3,13.0,0.047,69.0,160.0,3.16,0.5,6
603,7.7,0.27,0.68,3.5,0.358,5.0,10.0,3.25,1.08,7
604,7.0,0.15,0.28,14.7,0.051,29.0,149.0,2.96,0.39,7
605,6.5,0.33,0.28,6.1,0.018,41.0,103.0,3.24,0.32,6
606,10.0,0.2,0.39,1.4,0.05,19.0,152.0,3.0,0.42,6
607,6.6,0.18,0.26,17.3,0.051,17.0,149.0,3.0,0.43,6
608,7.8,0.19,0.26,8.9,0.039,42.0,182.0,3.18,0.46,6
609,6.4,0.14,0.31,1.2,0.034,53.0,138.0,3.38,0.35,7
610,7.2,0.62,0.01,2.3,0.065,8.0,46.0,3.32,0.51,6
611,6.3,0.2,0.58,1.4,0.204,15.0,97.0,3.16,0.43,6
612,6.1,0.68,0.52,1.4,0.037,32.0,123.0,3.24,0.45,6
613,8.1,0.73,0.0,2.5,0.081,12.0,24.0,3.38,0.46,4
614,7.6,0.19,0.37,13.1,0.033,52.0,151.0,3.18,0.79,6
615,7.4,0.2,0.37,1.2,0.028,28.0,89.0,3.14,0.61,6
616,6.8,0.24,0.35,6.4,0.048,44.0,172.0,3.29,0.55,7
617,7.6,0.31,0.23,12.7,0.054,20.0,139.0,3.16,0.5,4
618,7.7,0.28,0.58,12.1,0.046,60.0,177.0,3.08,0.46,5
619,6.7,0.24,0.46,2.2,0.033,19.0,111.0,3.1,0.62,6
620,10.8,0.4,0.41,2.2,0.084,7.0,17.0,3.08,0.67,6
621,8.7,0.3,0.34,4.8,0.018,23.0,127.0,3.12,0.49,7
622,6.3,0.29,0.23,14.2,0.037,24.0,99.0,3.08,0.38,6
623,8.9,0.38,0.4,2.2,0.068,12.0,28.0,3.27,0.75,7
624,7.3,0.39,0.31,2.4,0.074,9.0,46.0,3.41,0.54,6
625,5.8,0.28,0.3,1.5,0.026,31.0,114.0,3.32,0.6,7
626,9.5,0.59,0.44,2.3,0.071,21.0,68.0,3.46,0.63,5
627,6.6,0.28,0.3,7.8,0.049,57.0,202.0,3.24,0.39,5
628,7.4,0.36,0.23,1.9,0.017,31.0,69.0,2.93,0.36,6
629,7.6,0.52,0.49,14.0,0.034,37.0,156.0,3.14,0.38,7
630,7.5,0.23,0.32,9.2,0.038,54.0,191.0,3.04,0.56,6
631,7.3,0.4,0.28,6.5,0.037,26.0,97.0,3.16,0.58,7
632,8.1,0.28,0.4,6.9,0.05,30.0,97.0,3.26,0.44,6
633,6.8,0.22,0.31,6.3,0.035,33.0,170.0,3.24,0.66,6
634,6.3,0.76,0.0,2.9,0.072,26.0,52.0,3.51,0.6,6
635,7.3,0.19,0.27,13.9,0.057,45.0,155.0,2.94,0.41,8
636,6.1,0.3,0.56,2.8,0.044,47.0,179.0,3.3,0.57,7
637,10.5,0.26,0.47,1.9,0.078,6.0,24.0,3.18,1.04,7
638,7.4,0.19,0.31,14.5,0.045,39.0,193.0,3.1,0.5,6
639,8.1,0.3,0.31,1.1,0.041,49.0,123.0,2.99,0.45,6
640,7.3,0.43,0.37,4.6,0.028,17.0,114.0,3.23,0.43,6
641,7.4,0.27,0.26,11.8,0.053,55.0,173.0,3.11,0.6,5
642,7.0,0.16,0.25,14.3,0.044,27.0,149.0,2.91,0.46,6
643,8.4,0.27,0.46,8.7,0.048,39.0,197.0,3.14,0.59,6
644,6.3,0.23,0.3,1.8,0.033,16.0,91.0,3.28,0.4,6
645,15.5,0.645,0.49,4.2,0.095,10.0,23.0,2.92,0.74,5
646,6.4,0.38,0.2,5.3,0.117,57.0,181.0,3.24,0.43,6
647,10.2,0.54,0.37,15.4,0.214,55.0,95.0,3.18,0.77,6
648,8.0,0.42,0.32,2.5,0.08,26.0,122.0,3.22,1.07,5
649,6.6,0.895,0.04,2.3,0.068,7.0,13.0,3.53,0.58,6
650,6.5,0.26,0.34,16.3,0.051,56.0,197.0,3.49,0.42,5
651,7.1,0.26,0.3,2.0,0.031,13.0,128.0,3.19,0.49,5
652,6.6,0.84,0.03,2.3,0.059,32.0,48.0,3.52,0.56,7
653,6.8,0.36,0.32,1.8,0.067,4.0,8.0,3.36,0.55,7
654,7.1,0.18,0.74,15.6,0.044,44.0,176.0,3.38,0.67,6
655,8.5,0.2,0.4,1.1,0.046,31.0,106.0,3.0,0.35,4
656,12.4,0.35,0.49,2.6,0.079,27.0,69.0,3.12,0.75,6
657,9.8,0.3,0.39,1.7,0.062,3.0,9.0,3.14,0.57,7
658,7.1,0.25,0.28,1.2,0.04,31.0,111.0,3.18,0.53,5
659,6.9,0.35,0.55,11.95,0.038,22.0,111.0,3.11,0.29,5
660,6.15,0.21,0.37,3.2,0.021,20.0,80.0,3.39,0.47,5
661,5.8,0.26,0.3,2.6,0.034,75.0,129.0,3.2,0.38,4
662,6.8,0.26,0.4,7.5,0.046,45.0,179.0,3.2,0.49,5
663,6.9,0.615,0.42,12.0,0.067,24.0,131.0,3.19,0.34,5
664,9.9,0.49,0.58,3.5,0.094,9.0,43.0,3.29,0.58,5
665,6.6,0.23,0.32,1.7,0.024,26.0,102.0,3.29,0.6,6
666,7.2,0.24,0.36,2.0,0.029,21.0,63.0,3.13,0.63,6
667,6.7,0.26,0.29,7.7,0.038,40.0,179.0,3.23,0.56,6
668,7.3,0.585,0.18,2.4,0.078,15.0,60.0,3.31,0.54,5
669,6.9,0.23,0.34,4.0,0.047,24.0,128.0,3.2,0.52,6
670,5.2,0.285,0.29,5.15,0.035,64.0,138.0,3.19,0.34,8
671,6.6,0.17,0.35,2.6,0.03,33.0,78.0,3.22,0.72,6
672,6.6,0.37,0.47,6.5,0.061,23.0,150.0,3.14,0.45,6
673,6.9,0.58,0.58,8.2,0.032,29.0,169.0,3.28,0.44,6
674,5.9,0.42,0.36,2.4,0.034,19.0,77.0,3.25,0.48,5
675,5.3,0.3,0.3,1.2,0.029,25.0,93.0,3.31,0.4,7
676,6.5,0.13,0.27,2.6,0.035,32.0,76.0,3.21,0.76,6
677,7.2,0.28,0.54,16.7,0.045,54.0,200.0,3.08,0.49,6
678,6.3,0.29,0.14,7.05,0.045,50.0,177.0,3.23,0.42,5
679,6.8,0.22,0.35,5.5,0.043,21.0,114.0,3.3,0.53,7
680,7.1,0.21,0.72,1.6,0.167,65.0,120.0,2.97,0.51,5
681,8.5,0.17,0.74,3.6,0.05,29.0,128.0,3.28,0.4,6
682,7.4,0.35,0.24,6.0,0.042,28.0,123.0,3.14,0.44,5
683,7.1,0.59,0.01,2.3,0.08,27.0,43.0,3.42,0.58,6
684,8.4,0.18,0.42,5.1,0.036,7.0,77.0,3.16,0.52,5
685,8.5,0.56,0.74,17.85,0.051,51.0,243.0,2.99,0.7,5
686,6.1,0.28,0.25,17.75,0.044,48.0,161.0,3.34,0.48,5
687,6.0,0.2,0.26,6.8,0.049,22.0,93.0,3.15,0.42,6
688,7.0,0.21,0.42,5.3,0.037,36.0,123.0,3.14,0.52,6
689,6.2,0.25,0.28,8.5,0.035,28.0,108.0,3.4,0.42,6
690,8.2,0.18,0.38,1.1,0.04,41.0,92.0,2.88,0.6,6
691,8.2,0.37,0.36,1.0,0.034,17.0,93.0,3.04,0.32,8
692,7.9,0.3,0.68,8.3,0.05,37.5,289.0,3.01,0.51,7
693,5.9,0.2,0.28,12.8,0.038,29.0,132.0,3.31,0.57,7
